Arrival_time1,Burst_time1,Arrival_time2,Burst_time2,Arrival_time3,Burst_time3,Arrival_time4,Burst_time4,Arrival_time5,Burst_time5,Labels
7,18,4,15,4,13,3,18,0,3,SRTF
8,6,6,14,5,7,3,8,4,8,SJF
1,19,10,16,1,9,9,3,10,4,SJF
0,13,10,3,7,19,4,10,1,20,SJF
4,3,5,13,10,13,3,6,7,12,SRTF
5,9,4,6,1,5,10,6,5,3,SJF
7,9,0,1,6,18,7,13,2,17,SRTF
5,2,0,4,5,9,5,18,7,19,FCFS
10,13,9,10,4,12,5,7,2,9,SJF
9,16,7,14,9,19,6,7,6,1,SJF
4,12,2,18,1,14,4,17,0,14,SJF
2,17,7,9,7,12,10,17,4,18,FCFS
3,3,9,6,2,1,6,5,5,3,SJF
7,9,1,7,4,6,8,20,2,12,SJF
5,18,4,8,0,20,8,12,0,1,SRTF
6,13,5,8,8,4,1,10,6,10,SJF
2,15,3,8,8,15,4,7,7,2,SRTF
6,17,3,13,1,1,0,6,3,10,SRTF
4,20,7,2,2,4,0,3,10,13,SRTF
0,16,6,5,5,13,8,10,7,15,SRTF
0,10,9,10,4,10,7,12,7,2,SRTF
9,20,0,1,8,12,5,9,9,19,SJF
3,20,8,10,1,14,6,1,2,18,SRTF
6,5,7,17,4,7,0,19,10,9,SRTF
10,17,2,14,7,11,7,17,4,12,SJF
10,1,1,1,10,17,9,3,6,15,SRTF
3,19,5,18,8,2,6,9,4,6,SRTF
8,17,2,10,4,17,3,5,0,1,SRTF
4,8,9,13,1,6,3,15,10,18,SJF
4,8,10,18,7,19,1,16,3,12,SRTF
5,16,7,5,2,9,4,1,5,10,SRTF
5,2,9,9,0,3,8,9,0,4,SJF
2,3,5,7,8,15,5,15,8,20,FCFS
0,8,5,2,0,13,1,14,1,2,SRTF
8,5,7,10,5,10,2,8,4,20,SJF
4,1,4,19,7,8,1,16,8,19,SRTF
10,11,3,14,7,16,1,17,2,20,FCFS
9,3,10,2,4,5,3,17,0,3,SRTF
6,17,4,17,2,14,4,11,8,5,SRTF
4,8,8,9,9,6,3,14,4,2,SRTF
4,5,0,8,5,5,0,10,1,19,SJF
9,8,0,13,7,14,1,18,4,16,SJF
5,16,10,2,5,15,1,20,3,4,SRTF
2,5,0,10,4,19,6,5,6,13,SRTF
6,7,7,8,7,1,4,6,8,2,SRTF
10,7,9,2,3,3,1,9,0,15,SRTF
2,14,3,4,7,13,6,15,7,1,SRTF
4,15,5,17,3,9,7,4,6,18,SRTF
9,16,10,20,6,12,7,6,8,16,SRTF
1,12,6,19,6,1,10,7,4,18,SRTF
4,3,6,19,6,15,3,20,6,8,SRTF
3,11,3,6,4,8,1,8,10,4,SRTF
3,4,5,18,4,10,0,15,9,2,SRTF
8,12,5,6,4,3,8,11,9,7,SJF
5,11,2,12,3,17,7,2,8,5,SRTF
2,8,1,12,9,14,5,1,10,16,SRTF
10,5,9,17,10,15,6,2,9,12,RR
10,3,3,13,9,11,1,2,10,1,SRTF
8,4,7,14,0,11,7,7,1,4,SRTF
10,2,8,14,0,6,6,8,2,16,SRTF
8,3,7,18,7,6,8,1,1,11,SRTF
3,14,8,18,8,9,10,15,10,11,SJF
2,4,9,11,2,17,7,17,6,15,FCFS
10,8,3,7,6,20,0,3,1,20,SJF
1,7,0,11,2,11,10,6,3,11,SRTF
1,15,9,13,0,6,3,6,0,4,SJF
3,9,10,1,10,10,0,2,10,8,SRTF
8,9,4,1,10,2,10,15,5,3,SRTF
4,2,9,6,9,11,0,15,1,12,SRTF
0,18,9,1,6,18,10,15,5,17,SRTF
4,1,8,11,1,19,4,18,3,11,SRTF
6,10,0,9,7,5,0,10,2,17,SJF
6,14,5,17,2,8,6,4,4,17,SJF
7,16,9,2,2,2,1,12,3,13,SRTF
2,17,0,9,4,5,0,9,2,3,SRTF
3,9,6,1,3,20,10,19,6,7,SRTF
8,20,3,18,8,7,2,19,6,1,SRTF
0,16,7,6,6,9,3,19,4,16,SRTF
5,10,7,9,10,19,1,14,3,17,FCFS
7,19,10,13,10,20,0,20,4,14,SRTF
4,8,4,5,1,10,4,14,4,15,FCFS
9,17,3,9,9,13,0,1,2,18,SRTF
4,12,3,2,9,9,8,15,6,14,SJF
0,16,7,16,8,2,9,13,10,13,SRTF
3,19,1,4,0,2,10,5,8,8,SRTF
2,8,2,4,9,16,5,20,9,20,FCFS
2,5,2,18,6,14,4,14,2,13,SJF
1,5,3,19,0,3,3,17,6,9,SJF
5,11,4,2,5,10,8,4,5,9,SRTF
1,17,6,14,0,17,7,3,8,4,SRTF
10,6,3,10,6,8,9,15,4,19,FCFS
8,1,1,17,10,10,1,3,8,14,SRTF
2,13,8,3,3,10,10,14,1,2,SRTF
9,18,9,8,0,14,5,3,3,4,SRTF
6,6,10,3,10,14,9,15,4,16,FCFS
5,1,3,6,10,6,2,20,8,16,FCFS
6,12,2,9,8,17,3,11,6,20,SJF
8,20,0,13,1,13,8,6,3,4,SRTF
4,16,2,16,1,20,0,5,10,19,SJF
2,18,1,8,6,1,10,19,9,16,SRTF
3,10,3,1,4,10,4,6,1,11,SRTF
8,19,8,12,6,2,6,17,3,20,SRTF
5,19,8,6,3,12,10,16,8,2,SRTF
9,18,6,7,2,7,10,15,10,18,SJF
4,17,10,1,8,8,6,2,4,15,SRTF
0,12,1,12,0,17,3,4,4,20,SRTF
6,9,9,14,3,18,6,3,3,9,SRTF
0,4,10,3,7,20,1,13,4,14,SRTF
0,4,5,9,0,1,2,18,6,11,SJF
8,13,9,16,10,17,1,5,0,9,SRTF
10,2,4,6,3,12,0,17,5,8,SRTF
9,16,10,3,9,6,8,8,1,14,SRTF
0,6,1,6,0,18,6,14,1,20,SJF
9,13,2,16,2,3,9,16,9,19,SJF
6,17,3,14,10,12,4,4,8,20,SRTF
6,5,1,7,1,1,1,8,0,7,SRTF
0,7,10,15,10,11,4,12,2,14,SJF
9,12,8,3,4,19,2,4,4,16,SRTF
5,17,2,15,3,14,5,13,10,4,SRTF
4,6,2,4,3,9,0,18,7,18,SRTF
9,14,1,14,5,7,1,20,3,6,SRTF
0,10,8,10,6,12,5,7,5,19,SJF
2,16,5,15,4,3,0,3,4,3,SRTF
3,13,5,11,8,17,8,6,1,12,SJF
1,7,7,5,8,8,4,16,3,12,SJF
7,14,0,13,8,1,3,17,9,8,SRTF
3,18,9,20,1,16,5,10,3,18,SRTF
2,15,7,4,2,12,1,15,4,12,SRTF
0,14,0,14,4,14,7,2,6,17,SRTF
8,19,7,12,5,14,3,3,7,9,SRTF
7,11,8,10,9,18,1,7,10,9,SJF
8,9,0,7,10,17,8,11,7,12,SRTF
2,12,0,6,1,9,10,5,10,17,SJF
6,14,1,4,4,1,10,2,5,13,SRTF
6,20,8,16,4,14,6,17,6,20,SJF
0,6,6,11,4,8,0,14,3,6,SJF
10,16,0,16,5,16,10,15,7,9,SJF
4,17,9,2,4,7,5,6,3,9,SRTF
2,12,7,4,5,17,0,15,0,14,SRTF
0,16,5,9,0,20,10,14,3,2,SRTF
5,3,2,11,7,10,4,1,1,7,SRTF
0,17,0,17,9,17,4,16,3,5,SRTF
1,8,1,18,7,17,10,20,5,1,SRTF
1,15,9,18,2,18,9,11,8,16,SJF
6,2,9,17,7,5,0,19,2,19,SRTF
2,14,2,9,9,11,3,15,6,11,SJF
10,6,8,8,2,18,3,1,2,2,SRTF
0,2,10,4,6,20,7,2,1,8,SRTF
1,7,3,9,9,18,7,15,4,7,SJF
1,5,1,3,6,14,2,17,1,1,SJF
9,10,5,19,5,1,4,3,10,3,SRTF
5,1,6,9,8,20,5,10,2,8,SRTF
6,6,9,6,1,12,8,9,2,12,FCFS
6,15,0,3,1,10,6,17,6,5,SRTF
3,4,5,11,8,16,4,11,0,9,SRTF
1,3,9,8,2,7,0,20,6,18,SRTF
1,9,3,17,0,17,1,13,0,7,SJF
6,2,6,2,5,10,2,10,3,15,FCFS
0,8,4,17,9,10,10,15,8,5,SJF
1,14,7,2,1,19,3,13,7,16,SRTF
10,17,1,16,2,18,1,19,1,13,SJF
7,17,2,2,0,19,8,15,7,18,SRTF
0,14,2,18,8,20,0,12,4,20,SJF
0,5,10,11,4,19,7,2,6,12,SRTF
4,16,2,2,7,20,7,3,9,3,SRTF
7,7,7,16,10,19,7,14,9,7,SJF
8,9,8,20,5,19,4,12,0,11,SJF
8,19,3,17,10,19,9,16,2,8,SJF
0,10,2,4,0,19,10,17,2,16,SRTF
1,4,10,1,6,13,3,6,1,14,SJF
8,15,1,2,2,20,5,17,2,2,SJF
0,4,7,6,9,15,10,11,1,5,SJF
4,2,9,14,4,13,1,19,0,15,SRTF
0,19,0,6,4,2,6,4,10,13,SJF
4,18,2,10,0,11,8,18,9,11,SJF
6,19,3,17,2,18,3,10,4,7,SRTF
0,6,9,11,0,8,6,20,4,1,SRTF
10,15,7,12,4,20,3,2,0,3,SRTF
3,15,2,1,0,2,2,4,6,3,SJF
8,1,8,2,9,17,3,4,6,1,SJF
9,1,1,14,6,20,5,4,8,11,SRTF
8,19,9,6,6,3,3,12,1,20,SRTF
4,15,3,16,6,1,10,15,4,7,SRTF
7,9,2,3,5,18,8,5,6,14,SRTF
2,13,3,15,4,1,5,10,7,4,SRTF
6,7,8,18,2,9,0,3,4,9,SJF
8,13,4,10,10,2,8,6,10,12,SRTF
1,13,0,16,9,20,9,8,0,2,SJF
6,6,9,7,6,6,4,19,9,1,SRTF
1,1,4,6,2,4,1,17,9,13,SJF
4,7,9,16,1,15,7,17,9,5,SRTF
4,11,0,6,8,2,9,16,1,12,SRTF
2,1,9,17,2,20,5,8,10,13,SRTF
5,4,8,18,8,3,6,7,6,11,SJF
9,11,8,1,0,6,4,18,4,12,SRTF
3,6,0,13,4,10,5,18,7,7,SRTF
6,19,6,16,3,4,2,1,6,6,SJF
9,16,8,6,5,9,3,5,9,3,SRTF
6,14,4,1,5,9,1,12,7,13,SRTF
5,9,8,5,5,6,2,20,1,15,FCFS
1,6,5,18,0,6,7,20,4,15,SJF
3,4,1,8,3,12,9,19,10,4,SRTF
5,18,8,20,2,2,4,18,9,11,SRTF
0,13,8,14,3,3,0,19,10,7,SRTF
2,10,10,17,9,3,8,20,9,11,SJF
8,14,6,4,1,10,3,17,6,3,SRTF
0,3,1,7,9,20,9,4,9,8,SJF
2,1,8,10,7,15,3,15,5,13,FCFS
9,15,7,13,2,13,1,20,3,8,SRTF
3,4,8,1,2,6,3,4,6,1,SRTF
3,4,1,6,3,13,1,19,3,12,SJF
3,11,3,14,8,3,6,8,2,6,SJF
4,14,10,11,3,11,9,12,2,14,FCFS
4,10,5,18,5,18,2,4,2,16,SJF
5,18,3,12,1,11,0,17,5,13,SRTF
4,8,2,16,9,18,10,5,0,17,SRTF
0,9,5,2,6,8,3,15,4,16,SRTF
0,2,6,11,8,6,7,15,1,7,SJF
4,1,6,1,2,6,10,6,5,15,FCFS
3,15,8,1,7,19,1,16,2,11,SRTF
2,1,5,20,6,6,7,6,7,11,SRTF
0,15,0,5,2,8,3,4,5,2,SJF
7,18,1,16,6,7,0,8,4,3,SRTF
0,3,9,13,0,2,0,10,10,13,SJF
2,16,4,1,4,20,6,1,0,13,SRTF
10,1,6,10,4,12,3,3,4,20,SRTF
10,1,10,7,10,15,9,2,5,16,SRTF
6,6,1,20,9,19,7,5,7,12,SRTF
8,8,10,6,9,19,0,7,7,14,SRTF
5,1,8,8,0,17,3,17,5,14,SRTF
1,2,6,15,3,10,8,16,10,16,SJF
1,8,5,12,4,18,4,4,3,20,SRTF
10,16,7,14,9,8,0,10,10,18,SJF
8,15,8,20,6,18,4,18,10,10,SRTF
3,10,8,4,9,14,7,14,10,18,FCFS
1,9,0,8,2,7,7,11,3,16,SJF
2,1,2,19,4,10,3,1,0,3,SJF
5,8,1,16,4,20,4,10,0,5,SJF
4,16,6,8,5,15,4,17,6,12,SRTF
5,11,7,1,6,3,9,4,7,6,SRTF
2,2,8,3,2,2,4,12,5,13,FCFS
10,10,1,12,5,3,9,13,4,7,SRTF
3,15,0,20,0,5,3,1,6,10,SRTF
8,5,9,16,8,9,5,13,7,6,SRTF
6,9,9,11,9,6,4,14,3,11,FCFS
0,17,2,18,3,20,5,10,10,2,SRTF
5,2,7,19,3,17,5,15,9,8,SRTF
7,3,2,8,2,5,1,11,8,7,SRTF
0,19,2,20,5,15,4,9,1,3,SRTF
7,11,2,4,3,11,2,7,4,7,SJF
9,3,1,20,5,19,9,16,8,3,SRTF
5,15,5,18,5,11,6,2,0,16,SRTF
8,3,5,18,3,7,1,3,9,5,SJF
2,9,10,18,3,3,5,19,2,3,SJF
2,6,2,1,4,17,10,14,6,3,SJF
9,5,9,9,0,16,0,17,3,5,SRTF
5,17,2,10,3,16,10,18,2,2,SJF
1,20,10,11,4,16,6,16,7,12,SRTF
9,15,8,5,8,2,9,20,2,18,SRTF
1,12,6,8,5,3,0,2,3,5,SRTF
7,6,4,9,5,2,9,8,4,9,FCFS
1,13,5,9,4,17,10,7,0,1,SJF
0,17,4,2,4,1,8,12,5,17,SRTF
1,16,8,7,1,9,4,6,10,12,SJF
4,16,6,5,1,14,1,7,5,5,SJF
9,10,0,2,2,10,6,9,3,3,SRTF
1,16,7,7,3,16,10,5,8,9,SRTF
1,8,10,17,8,19,10,1,7,14,SRTF
0,7,1,19,8,13,4,9,0,9,SJF
5,9,2,11,3,13,10,10,7,8,SJF
7,20,4,16,7,11,10,15,4,7,SJF
2,16,6,8,5,12,2,17,7,9,SRTF
4,5,8,18,4,2,2,12,0,1,SRTF
3,6,0,3,2,3,4,6,7,11,SJF
7,2,8,10,8,12,4,5,6,13,SJF
10,19,0,1,5,9,7,17,10,20,SJF
9,20,0,2,2,2,0,12,3,11,SJF
7,6,9,11,4,1,0,7,1,9,SRTF
8,15,4,15,8,15,3,20,9,10,SRTF
9,19,10,14,6,6,1,12,4,5,SRTF
4,17,10,14,3,5,7,9,7,9,SJF
9,16,5,2,9,14,5,13,9,7,SRTF
4,3,9,10,6,13,0,16,4,19,FCFS
2,10,8,13,0,9,4,2,4,16,SRTF
7,20,10,3,0,15,4,11,7,1,SRTF
7,1,7,19,4,20,1,18,9,14,SRTF
5,12,4,14,3,3,1,20,4,14,SRTF
4,3,0,3,0,12,5,18,7,13,SRTF
8,11,7,16,9,3,0,16,1,14,SRTF
10,8,1,4,6,3,0,3,4,16,SJF
10,3,5,16,2,18,1,12,0,7,SRTF
10,2,7,9,0,11,5,6,6,14,SJF
9,12,2,18,8,15,2,3,6,8,SRTF
6,11,5,3,10,2,2,14,2,18,SRTF
3,10,1,11,6,10,1,8,9,3,SJF
0,15,5,9,7,1,3,18,10,10,SRTF
0,15,0,17,9,3,4,17,3,9,SRTF
5,19,7,14,9,1,6,12,3,1,SRTF
7,15,3,11,4,18,5,4,4,19,SRTF
6,4,8,13,9,8,4,12,0,9,SJF
3,15,3,7,6,14,6,12,2,20,SRTF
10,11,4,4,1,7,4,20,4,5,SJF
6,18,5,8,4,11,5,12,6,19,SRTF
3,10,2,3,0,10,10,19,3,9,SRTF
4,5,9,5,4,5,9,15,10,7,FCFS
7,19,0,6,8,16,7,14,5,14,SJF
9,19,0,18,8,20,10,16,5,16,SJF
7,14,1,14,10,9,3,16,4,18,SJF
6,13,1,2,6,6,0,18,8,18,SRTF
4,4,9,7,7,12,10,14,6,10,FCFS
1,18,7,17,5,9,7,10,10,7,SRTF
10,18,10,3,3,11,6,5,2,13,SRTF
3,2,6,15,10,19,10,1,9,10,SRTF
9,10,4,12,1,11,8,12,8,15,SJF
9,9,8,12,2,8,6,11,2,10,SJF
3,11,3,8,5,20,1,14,5,1,SRTF
2,10,4,12,3,10,10,6,8,18,SJF
1,15,8,16,8,20,9,19,9,13,SJF
5,11,9,3,9,20,9,7,1,14,SRTF
5,17,1,19,4,20,9,1,10,2,SRTF
5,3,7,16,1,2,1,5,2,1,SRTF
5,16,7,12,4,6,4,4,2,13,SRTF
0,2,8,1,8,7,4,12,1,8,SRTF
6,6,3,20,9,17,5,3,7,14,SRTF
0,12,9,5,7,6,10,19,5,11,SJF
4,12,9,18,8,9,10,17,0,17,SRTF
2,11,0,5,9,1,4,19,2,15,SRTF
4,4,0,17,5,5,7,9,2,13,SRTF
5,6,5,20,0,19,3,16,7,9,SRTF
9,14,10,13,1,10,1,4,5,16,SJF
9,15,5,10,6,19,6,6,7,4,SRTF
9,7,9,1,3,4,9,1,7,20,SRTF
6,2,8,19,1,19,6,2,1,19,SRTF
4,14,5,7,0,14,1,20,5,2,SRTF
4,4,2,7,5,3,2,11,8,11,FCFS
10,16,4,4,4,20,1,11,9,14,SRTF
10,2,1,9,0,2,0,19,5,18,SJF
7,14,0,17,10,9,2,17,2,11,SRTF
10,1,3,4,4,9,4,15,7,11,FCFS
7,5,8,13,1,14,9,18,8,9,SRTF
8,15,3,11,8,4,10,14,5,20,SRTF
2,4,0,17,7,3,0,7,5,6,SRTF
9,11,9,20,6,10,10,15,0,6,SJF
1,13,3,8,5,16,9,6,5,19,SRTF
3,10,5,12,10,9,3,19,5,8,SJF
1,6,1,5,4,2,4,12,9,20,SJF
2,8,2,9,6,12,1,12,2,14,FCFS
4,15,2,2,4,3,10,18,0,15,SRTF
0,2,2,4,3,13,4,19,7,17,SJF
2,3,0,12,2,13,3,3,4,15,SRTF
9,14,7,7,2,2,10,8,10,4,SJF
5,10,10,2,1,14,4,6,3,20,SRTF
2,11,7,14,4,7,3,11,6,8,SRTF
0,2,10,6,1,10,0,14,0,13,SJF
6,9,9,4,8,6,7,10,4,20,FCFS
3,4,8,5,7,18,6,20,1,9,SRTF
2,16,9,13,1,20,10,17,4,5,SRTF
0,10,5,13,3,19,2,8,0,6,SJF
10,13,5,7,4,9,1,4,8,19,SJF
10,14,1,2,8,13,9,9,5,11,SJF
3,2,6,17,10,9,4,3,2,7,SRTF
7,13,5,19,6,20,4,20,7,14,FCFS
5,13,6,9,7,20,4,13,4,14,SRTF
1,5,1,2,5,5,6,3,9,19,SJF
2,9,4,9,6,10,9,2,3,15,SJF
8,2,10,7,1,4,9,20,10,4,SJF
4,17,9,15,1,2,4,18,8,16,SJF
6,1,7,1,9,6,7,12,0,4,SRTF
5,17,2,6,6,7,5,7,10,18,SJF
4,18,7,19,0,5,4,13,10,5,SRTF
1,4,2,13,5,1,4,3,4,14,SJF
6,4,2,13,6,17,8,6,3,16,SRTF
5,2,7,6,0,12,2,14,2,18,SRTF
10,4,9,16,6,13,3,13,4,12,SRTF
8,11,1,20,0,20,10,2,10,10,SRTF
9,10,4,6,6,14,2,19,5,18,FCFS
10,17,5,3,0,15,4,15,5,13,SRTF
1,14,0,2,5,12,5,5,0,14,SRTF
2,7,3,7,7,3,3,4,6,2,SRTF
0,10,1,15,1,12,2,19,4,9,SJF
0,17,0,8,8,5,6,9,5,6,SJF
1,2,4,11,2,19,6,4,10,7,SRTF
3,11,5,2,5,18,0,5,4,9,SJF
10,4,8,7,8,11,6,6,3,20,FCFS
6,18,0,13,2,7,9,10,1,16,SRTF
6,9,10,14,2,5,0,11,4,16,SRTF
8,6,6,17,10,9,8,6,1,19,SRTF
4,16,10,19,7,8,0,16,0,17,SRTF
5,4,6,2,8,19,0,19,4,16,SRTF
5,18,1,10,9,18,2,9,1,3,SJF
3,11,8,12,6,6,2,8,6,6,SJF
5,19,3,10,7,15,4,11,6,19,SJF
9,9,6,1,10,15,0,14,1,14,SRTF
3,20,0,6,7,8,1,8,8,5,SRTF
9,12,9,5,7,10,5,6,8,1,SRTF
10,16,7,13,2,1,6,17,4,5,SJF
8,7,5,15,0,4,1,16,5,2,SRTF
6,6,0,15,1,7,7,12,8,15,SRTF
2,12,4,14,9,5,0,6,5,4,SJF
3,4,2,11,10,18,4,14,1,7,SRTF
10,8,7,18,4,19,6,3,5,12,SRTF
10,7,4,2,4,16,3,14,2,9,SRTF
8,3,0,5,4,19,1,14,9,13,SRTF
3,5,3,16,9,12,8,17,0,13,SRTF
0,7,1,20,7,4,3,12,4,2,SRTF
5,18,1,14,7,2,2,1,1,5,SRTF
0,15,9,9,3,1,1,3,1,17,SRTF
2,9,9,5,0,11,10,1,5,13,SJF
7,16,6,6,1,13,1,13,5,9,SRTF
8,15,0,6,3,7,7,2,7,16,SRTF
8,14,6,13,9,3,5,15,1,16,SRTF
7,1,8,7,1,3,7,8,5,1,SJF
6,5,0,3,7,6,3,6,4,9,SJF
8,2,1,9,6,8,4,19,2,17,FCFS
7,16,7,17,10,9,0,10,5,16,SJF
4,6,7,6,2,15,6,14,1,18,FCFS
10,12,8,11,7,10,10,9,2,1,SJF
4,9,0,17,4,16,5,12,3,19,SRTF
2,5,3,5,8,1,3,17,7,2,SJF
8,6,2,4,0,14,2,4,10,4,SRTF
10,7,0,8,10,12,0,6,5,10,SJF
8,17,2,19,1,5,2,15,6,9,SJF
7,19,7,14,1,5,8,18,6,19,SRTF
7,8,0,5,2,16,1,14,9,19,SRTF
6,1,7,10,5,12,7,17,10,3,SRTF
1,20,2,20,4,17,0,7,0,12,SJF
9,2,4,14,0,7,10,1,7,17,SRTF
5,8,3,2,9,11,1,3,8,14,SJF
8,6,5,12,3,15,3,1,8,18,SRTF
0,3,3,3,7,16,6,18,9,5,SRTF
7,2,9,20,1,17,2,19,6,16,SRTF
5,15,5,12,10,14,4,15,9,2,SRTF
3,12,5,4,6,10,3,9,1,12,SRTF
4,1,4,6,0,5,9,3,10,18,SJF
7,1,10,5,2,19,0,18,3,4,SRTF
0,16,8,4,1,12,9,19,6,12,SRTF
1,12,6,7,0,14,1,6,10,1,SRTF
1,3,6,8,2,5,1,19,3,10,SJF
3,1,1,6,10,19,2,9,2,6,SRTF
1,6,9,5,6,18,5,19,0,19,FCFS
2,17,5,19,10,13,5,19,0,9,SRTF
6,9,7,4,3,7,7,7,10,4,SJF
9,4,0,7,10,11,6,19,9,12,SRTF
10,19,7,17,3,10,0,13,6,8,SJF
6,15,9,1,1,4,1,3,0,17,SRTF
1,3,2,14,10,12,8,15,5,11,SRTF
9,14,10,14,4,13,9,20,10,4,SRTF
1,20,7,13,6,7,1,12,5,20,SJF
3,12,7,15,6,3,4,16,1,11,SRTF
10,16,3,17,1,17,3,2,5,7,SRTF
6,4,10,3,10,17,3,19,4,18,FCFS
3,17,2,2,9,1,0,7,3,4,SRTF
10,12,2,10,2,16,0,8,2,9,SJF
8,15,4,12,1,10,7,11,6,14,SJF
8,11,4,15,9,16,8,4,9,5,SRTF
7,19,8,5,4,5,9,16,7,17,SJF
5,19,8,7,3,1,10,10,6,11,SRTF
3,18,0,13,2,14,3,10,6,20,SJF
6,7,1,4,3,16,8,18,9,6,SRTF
2,1,8,4,10,6,2,8,6,7,FCFS
2,7,10,2,3,17,9,17,4,5,SRTF
0,2,4,3,10,12,9,5,8,20,SRTF
1,18,5,8,9,19,2,17,4,1,SRTF
9,7,0,18,5,2,6,15,3,14,SRTF
8,6,5,13,10,17,3,13,1,4,SRTF
4,17,0,16,10,15,6,20,7,19,SJF
4,5,4,18,5,20,5,12,6,6,SJF
10,18,6,1,10,16,2,1,10,2,RR
5,18,6,16,6,19,7,15,9,20,FCFS
4,1,0,3,8,19,0,13,3,13,SRTF
4,3,4,10,10,14,8,15,4,5,SJF
6,18,5,3,10,13,7,10,4,15,SRTF
7,19,4,19,8,12,7,7,0,13,SJF
5,10,3,1,6,4,9,20,2,6,SRTF
7,8,3,3,4,6,6,18,8,19,FCFS
9,6,9,18,8,10,1,16,3,19,SRTF
4,19,4,2,3,1,9,8,6,6,SJF
5,13,6,5,6,1,2,20,9,11,SRTF
1,4,10,8,8,8,5,11,2,10,FCFS
2,2,2,13,1,17,9,14,6,6,SRTF
1,9,7,8,6,1,5,2,10,3,SRTF
6,15,8,4,6,3,2,18,3,2,SRTF
3,12,10,2,0,10,6,16,7,2,SRTF
10,14,7,15,2,17,6,15,9,15,FCFS
9,2,1,8,9,13,7,13,5,2,SRTF
3,11,6,20,8,8,9,12,1,5,SRTF
9,18,5,13,3,3,4,9,6,7,SJF
7,6,7,11,4,4,9,13,10,16,FCFS
4,16,7,17,8,12,7,14,8,7,SRTF
6,8,8,12,1,7,4,20,4,2,SRTF
7,3,6,19,3,6,6,8,2,3,SRTF
2,7,8,17,5,14,1,6,10,20,SJF
2,11,7,16,2,1,4,10,2,14,SJF
6,12,2,6,5,16,5,9,3,5,SJF
6,1,7,8,9,15,9,10,0,4,SJF
1,2,9,7,8,14,0,4,8,4,RR
1,18,9,10,6,19,3,16,10,18,SJF
8,1,9,17,9,16,9,11,1,16,SRTF
8,19,1,16,8,9,3,2,0,9,SRTF
8,16,8,1,0,7,8,11,9,16,SJF
5,2,1,12,7,17,10,10,2,5,SRTF
8,3,6,15,0,3,3,2,9,6,SRTF
3,7,6,18,1,6,10,2,5,16,SRTF
10,20,10,12,0,16,6,14,4,3,SRTF
1,12,7,7,6,9,1,7,0,9,SRTF
2,3,8,14,7,9,5,11,7,3,SRTF
7,5,3,9,9,13,7,8,2,9,SJF
3,14,2,6,10,16,10,6,3,20,SRTF
5,18,10,13,5,15,5,10,8,4,SRTF
10,20,8,12,4,3,6,2,10,6,SRTF
6,15,9,19,9,2,5,13,7,8,SRTF
5,18,9,14,4,20,3,15,6,13,SJF
3,1,8,10,1,4,5,9,7,5,SRTF
10,9,2,11,0,10,9,11,9,10,SJF
7,14,5,16,2,16,2,10,8,17,SJF
4,13,4,2,6,6,10,7,9,12,SJF
7,7,9,2,0,10,1,19,9,4,SJF
3,17,10,13,8,5,3,1,8,9,SRTF
5,7,5,6,3,3,6,17,1,10,SRTF
0,10,5,19,2,17,4,15,1,12,SJF
10,12,1,11,10,16,10,11,8,9,SJF
4,19,7,18,4,5,9,11,3,20,SRTF
6,19,1,13,5,1,9,15,5,12,SRTF
0,2,8,15,3,3,5,19,0,20,SRTF
6,10,2,19,6,3,6,15,2,1,SRTF
3,5,8,10,10,12,2,1,9,1,SRTF
4,11,9,2,8,8,2,6,0,13,SRTF
4,5,4,11,5,14,1,15,5,14,FCFS
1,16,3,1,10,3,9,14,0,1,SRTF
4,15,7,3,4,5,10,2,8,17,SJF
8,8,7,1,9,10,0,7,0,3,SRTF
5,13,1,2,6,6,10,11,0,20,SRTF
3,13,8,7,8,9,3,12,7,1,SRTF
7,11,9,17,6,8,4,12,10,5,SRTF
2,4,6,8,4,20,1,10,2,12,SRTF
10,2,6,19,3,19,3,15,7,1,SRTF
9,18,5,10,2,6,10,9,1,4,SJF
10,15,0,16,8,2,3,7,9,12,SRTF
9,14,2,1,5,19,4,15,4,3,RR
1,11,8,18,2,6,8,19,4,1,SRTF
4,20,6,3,8,3,2,9,7,7,SRTF
5,16,5,11,9,17,5,5,9,2,SJF
0,14,1,8,4,7,9,7,4,12,SRTF
0,11,9,12,7,2,5,11,9,20,SRTF
9,7,7,3,0,13,2,7,8,9,SRTF
0,4,5,20,6,13,2,17,5,20,SRTF
1,20,2,14,6,6,8,8,7,1,SRTF
4,12,3,17,8,4,0,19,6,1,SRTF
3,20,5,20,8,13,0,5,2,14,SJF
7,7,6,19,9,3,5,14,8,18,SRTF
7,10,2,2,3,10,1,10,5,9,SRTF
7,15,6,14,7,2,8,1,0,9,SJF
4,8,5,10,1,18,4,3,7,17,SRTF
3,12,4,12,6,16,1,15,1,10,SJF
3,12,10,8,9,10,1,20,4,9,SRTF
0,1,5,4,6,17,9,1,5,9,RR
8,1,4,1,9,14,0,10,4,9,SRTF
9,9,5,1,9,13,2,3,8,3,SJF
2,7,9,16,4,12,5,17,7,19,FCFS
9,2,8,16,9,8,4,7,1,7,SRTF
9,8,10,3,0,15,3,14,8,6,SRTF
9,1,7,20,1,4,2,12,4,11,SRTF
10,17,0,14,9,19,7,8,1,17,SJF
6,1,8,18,3,20,6,3,1,20,SRTF
